"time","t2m","sf","tp"
2000-01-01,4.47823486328127,2.77337711304426,15.1153524057008
2000-02-01,7.08773193359377,0.478317961096764,5.61371014919132
2000-03-01,13.4886108398438,0.0513326376676559,13.1625730136875
2000-04-01,23.465966796875,0,10.4628477129154
2000-05-01,29.40859375,0,14.8050559218973
2000-06-01,32.24306640625,0,6.05649824137799
2000-07-01,34.238916015625,0,4.39353597175796
2000-08-01,33.780908203125,0,6.61542871966958
2000-09-01,27.9505859375,0,7.08455743733793
2000-10-01,14.9335571289063,0,39.7172317607328
2000-11-01,8.65529785156252,0.0188034027814865,14.6341742947698
2000-12-01,4.96883544921877,1.87317933887243,17.2355628455989
2001-01-01,1.58516845703127,7.19967670738697,9.09195601707324
2001-02-01,7.43966064453127,0.283796340227127,16.8155231513083
2001-03-01,15.8040710449219,0.882961787283421,11.938237817958
2001-04-01,21.99990234375,0,24.3090209551156
2001-05-01,30.4427734375,0,10.1836578396615
2001-06-01,34.934716796875,0,4.13074943935499
2001-07-01,33.175927734375,0,2.80044683313463
2001-08-01,31.56533203125,0,10.4893927054945
2001-09-01,26.20302734375,0,5.82072141696699
2001-10-01,17.367333984375,0,31.9100262131542
2001-11-01,11.3313842773438,0,17.5852206302807
2001-12-01,3.98433837890627,1.72922853380442,14.5024770172313
2002-01-01,4.63320312500002,3.86236235499382,8.29400127986446
2002-02-01,8.22377929687502,1.89400091767311,19.5026374422014
2002-03-01,15.0989624023438,0.0895867124199867,12.4141419655643
2002-04-01,18.74111328125,0,40.909341769293
2002-05-01,23.759912109375,0,31.1393437441438
2002-06-01,31.193994140625,0,8.87247239006683
2002-07-01,33.566552734375,0,10.1200703647919
2002-08-01,34.8734375,0,0.531619763933122
2002-09-01,28.360986328125,0,3.7569462438114
2002-10-01,23.0169921875,0,3.33832957403501
2002-11-01,12.8718200683594,0,14.0674109570682
2002-12-01,1.4748474121094,9.74162388592958,21.5395847335458
2003-01-01,6.2753845214844,0.193608924746513,8.80186291760765
2003-02-01,7.94899902343752,0.52691251039505,9.80353471823037
2003-03-01,12.0750366210938,0.677111558616161,23.7578537198715
2003-04-01,16.46181640625,0,63.8925167731941
2003-05-01,22.554833984375,0,14.7404669842217
2003-06-01,30.00380859375,0,18.1895855348557
2003-07-01,35.396142578125,0,3.63416597247124
2003-08-01,33.161767578125,0,6.72012128052302
2003-09-01,27.56826171875,0,6.22794614173472
2003-10-01,20.381982421875,0,19.6111968252808
2003-11-01,9.76189575195315,0.0366009771823883,14.2721546581015
2003-12-01,3.54842529296877,3.31476610153913,27.2508405032568
2004-01-01,5.4089294433594,2.63037905097008,26.0768085136078
2004-02-01,9.36470947265627,0.226438045501709,9.56036167917773
2004-03-01,13.5813232421875,0,44.210028485395
2004-04-01,19.3919921875,0,22.5658121053129
2004-05-01,27.0814453125,0,17.9218698176555
