"time","t2m","sf","tp"
2003-10-01,24.612451171875,0,0.355279446921486
2003-11-01,11.7990051269531,0.116312876343727,14.3991125514731
2003-12-01,6.96639404296877,2.26250477135181,8.40800924925134
2004-01-01,9.3229919433594,0.229755416512489,28.2383802696131
2004-02-01,13.4252563476563,0.000999309122562408,4.63284984289203
2004-03-01,17.9485107421875,0,10.8391937392298
2004-04-01,21.3294921875,0,15.6011211220175
2004-05-01,31.7279296875,0,2.9483308608178
2004-06-01,36.467431640625,0,0.0658437579659221
2004-07-01,35.819482421875,0,0.0713199335677928
2004-08-01,35.085107421875,0,0.702033208654029
2004-09-01,30.13662109375,0,0.0101439411537285
2004-10-01,20.133447265625,0,1.79358571404009
2004-11-01,16.0083862304688,0.115558505058289,17.6185334566981
2004-12-01,6.59377441406252,0.413981266319752,10.4059356672224
2005-01-01,5.06423339843752,0.903344713151455,19.4515492185019
2005-02-01,5.71431884765627,1.22854113578796,12.8463592845947
2005-03-01,18.5283447265625,0,31.1043484834954
2005-04-01,24.197412109375,0.00989064574241638,7.44883669540286
2005-05-01,29.484765625,0,7.57724352297373
2005-06-01,36.552880859375,0,0.799050267232815
2005-07-01,38.43154296875,0,0.872113057994284
2005-08-01,33.906884765625,0,2.87191563984379
2005-09-01,31.75625,0,0.00770687790918601
2005-10-01,22.224755859375,0,1.01607953911298
2005-11-01,13.1213012695313,0,11.4383798791096
2005-12-01,9.63546142578127,0.840636901557446,5.38466205762234
2006-01-01,1.97951660156252,5.88936638087034,8.84112477069721
2006-02-01,14.3039184570313,0.000599771738052368,14.7640544455498
2006-03-01,17.0873962402344,0,19.9510824750178
2006-04-01,25.682763671875,0,18.8051769509912
2006-05-01,32.726953125,0,0.429323326898157
2006-06-01,36.133935546875,0,0.128361575661984
2006-07-01,36.543603515625,0,0.01511871562343
2006-08-01,36.91396484375,0,0.0107362832295621
2006-09-01,28.822900390625,0,0.223931670007005
2006-10-01,24.317529296875,0,6.16260828974191
2006-11-01,13.7714172363281,2.99099832773209,6.64020437397994
2006-12-01,4.59957275390627,0.926239416003227,2.03454341681208
2007-01-01,8.88356933593752,0.838904641568661,3.8391243579099
2007-02-01,11.2846008300781,0.45003741979599,5.9142024256289
2007-03-01,15.0178466796875,0,30.6750908493996
2007-04-01,25.896630859375,0,19.0359988482669
2007-05-01,31.32900390625,0,4.13035560632125
2007-06-01,36.16005859375,0,0.940720747166779
2007-07-01,37.533349609375,0,0.0823913981093938
2007-08-01,35.716455078125,0,0.00814050122244225
2007-09-01,30.00283203125,0,0.129118552649743
2007-10-01,20.706201171875,0,0.0430151782211396
2007-11-01,15.2184997558594,0.223489478230476,6.44318119157106
2007-12-01,5.41427001953127,1.8119728192687,11.0517871507909
2008-01-01,-5.38522949218748,9.34877619147301,9.42273647524416
2008-02-01,5.81417236328127,0.83960872143507,6.03229997796007
2008-03-01,22.6715942382813,0,7.05432656104676
2008-04-01,25.401025390625,0,25.4613754805177
2008-05-01,32.209619140625,0,2.72512284573168
2008-06-01,36.7328125,0,0.48183948820224
2008-07-01,37.675927734375,0,3.06363779964158
2008-08-01,36.8099609375,0,0.420858823417802
2008-09-01,28.798486328125,0,0.206682084353815
2008-10-01,20.680322265625,0,2.39539437461644
2008-11-01,13.507958984375,0,3.48212743119802
2008-12-01,8.47493896484377,0.287179835140705,3.09926438785624
2009-01-01,8.41561279296877,2.64365971088409,7.10658126627095
2009-02-01,11.3733154296875,0.46941265463829,32.8636774793267
2009-03-01,18.2986694335938,0,27.8242528438568
2009-04-01,18.756982421875,0,34.9465711042285
2009-05-01,29.524560546875,0,7.59694617590867
2009-06-01,34.1791015625,0,0.989043728623074
2009-07-01,36.839501953125,0,0.00819563524601108
2009-08-01,34.73916015625,0,0.0313267088358771
2009-09-01,28.88466796875,0,3.13964177621529
2009-10-01,22.6458984375,0,0.434743857113062
2009-11-01,13.5276428222656,0.00162050127983093,2.5925379304681
2009-12-01,9.13271484375002,0.0199498608708382,2.41826742421836
2010-01-01,9.75557861328127,0.609004870057106,1.54185890278313
2010-02-01,8.56075439453127,0.408001244068146,24.2600268684328
2010-03-01,17.9195190429688,0,11.6557892179117
2010-04-01,24.27041015625,0,12.2155656572431
2010-05-01,30.32412109375,0,6.58747978741303
2010-06-01,36.371728515625,0,2.90545707684942
2010-07-01,37.14443359375,0,0.144427825034654
2010-08-01,36.330712890625,0,0.582265869525145
2010-09-01,29.28603515625,0,0.150720779856783
2010-10-01,24.40322265625,0,1.50629716154072
2010-11-01,16.1903930664063,0,4.8923073336482
2010-12-01,9.25039062500002,0,3.90796229476109
2011-01-01,6.03432617187502,2.59226933121681,6.36583441519178
2011-02-01,8.04824218750002,0.727523118257523,9.80558828450739
2011-03-01,16.3916564941406,2.11716815829277,13.330936053535
2011-04-01,26.738671875,0,6.27450019237585
2011-05-01,32.272607421875,0,6.69520876544993
2011-06-01,36.176416015625,0,1.36348451633239
2011-07-01,37.291650390625,0,0.0130273373315504
2011-08-01,36.50966796875,0,0.0129967922930518
2011-09-01,30.26943359375,0,0.227877494580753
2011-10-01,21.493310546875,0,17.4636924639344
2011-11-01,8.5212341308594,0.967914238572121,20.9679192630574
2011-12-01,3.15450439453127,2.14110221713781,6.0441965906648
2012-01-01,4.65267333984377,3.81206907331944,6.78900252387393
2012-02-01,4.71346435546877,4.08225879073143,17.4298214260489
2012-03-01,13.8525024414063,1.33889261633158,15.7204723218456
2012-04-01,27.30458984375,0,9.00328770512715
2012-05-01,30.686669921875,0,4.03990592167247
2012-06-01,36.1380859375,0,1.57692138600396
2012-07-01,37.67177734375,0,1.02037725810078
2012-08-01,37.089990234375,0,0.202509763767011
2012-09-01,29.153466796875,0,0.0185295908750049
2012-10-01,22.763818359375,0,7.29407675680704
2012-11-01,12.598779296875,0,8.25832597911358
2012-12-01,4.31417236328127,2.42389366030693,7.87177192978561
2013-01-01,8.80520019531252,0.62263198196888,9.08497103955597
2013-02-01,11.9347778320313,0.0373683869838715,9.75568173453212
2013-03-01,17.1,3.05281952023506,33.0087987240404
2013-04-01,22.17275390625,0,5.72715973248705
2013-05-01,30.991357421875,0,1.26209925292642
2013-06-01,35.97255859375,0,0.142149629027699
2013-07-01,37.535546875,0,2.05850679776631
2013-08-01,34.881005859375,0,0.350128849277098
2013-09-01,32.464013671875,0,0.170326234183449
2013-10-01,21.54580078125,0,6.72602224221919
2013-11-01,15.0493103027344,0,7.71292776335031
2013-12-01,5.17778930664065,1.9684536382556,11.1319267307408
2014-01-01,7.35158691406252,0.254642218351364,6.02949177846313
2014-02-01,4.08699951171877,2.41859257221222,3.10643622651696
2014-03-01,16.1866394042969,0,15.1431660051458
2014-04-01,21.34853515625,0,15.8057583030313
2014-05-01,33.249169921875,0,1.57267226677504
2014-06-01,37.152001953125,0,0.832465302664787
2014-07-01,35.9974609375,0,0.00859498686622828
2014-08-01,36.558251953125,0,0.00943243264828197
2014-09-01,30.480859375,0,0.398547954318929
2014-10-01,19.26259765625,0,12.2359645902179
2014-11-01,8.96145019531252,1.91370025277138,24.1477513918653
2014-12-01,6.99355468750002,0.00785291194915771,0.24208355898736
2015-01-01,6.86422119140627,1.38364266604185,8.26661172322929
2015-02-01,10.7444091796875,2.1335706114769,36.7482197470963
2015-03-01,13.5440307617188,0.000866129994392395,12.414354889188
2015-04-01,25.4427734375,0,2.12904051295482
2015-05-01,31.295068359375,0,7.64431536663324
2015-06-01,37.6419921875,0,0.132397494780889
2015-07-01,38.905419921875,0,0.0125110144608698
2015-08-01,35.142236328125,0,0.188720224286953
2015-09-01,29.30849609375,0,0.00942349174692936
2015-10-01,20.50283203125,0,9.01321577839553
2015-11-01,11.4142700195313,0,11.2204276956618
2015-12-01,8.86733398437502,0.10976754128933,6.03609962854534
2016-01-01,10.7854858398438,0.472560524940491,8.12582139042206
2016-02-01,13.9158874511719,4.16228454560041,5.46864068019204
2016-03-01,19.6497131347656,0,11.305848340271
2016-04-01,23.49013671875,0,6.32183524430729
2016-05-01,32.012841796875,0,2.24513254943304
2016-06-01,36.419091796875,0,3.94768561818637
2016-07-01,37.973291015625,0,0.151422614180774
2016-08-01,36.441552734375,0,0.0384092281819903
2016-09-01,31.705224609375,0,0.0205646153972339
2016-10-01,19.176416015625,0,3.07627517759101
2016-11-01,10.8052612304688,0.365003943443298,7.10099600837566
2016-12-01,8.59417114257815,0.34665409475565,8.20968262269162
2017-01-01,6.82521972656252,0.494502484798431,24.4706552475691
2017-02-01,7.32601318359377,7.68610090017319,28.3728670328856
2017-03-01,14.3068786621094,0,21.1447846377268
2017-04-01,22.77578125,0,8.71875265147537
2017-05-01,32.775537109375,0,4.64902086241636
2017-06-01,36.474267578125,0,0.914148968149675
2017-07-01,38.751123046875,0,0.00812769218327958
2017-08-01,35.702294921875,0,0.00641047739691203
2017-09-01,30.502099609375,0,1.77364345290698
2017-10-01,22.9777465820313,0,1.6443423810415
2017-11-01,16.4486328125,0,9.10089409444481
2017-12-01,6.1375671386719,0.055692158639431,4.70562335976865
2018-01-01,7.2595153808594,0.448453240096569,2.22184402809944
2018-02-01,9.74685058593752,0.934470444917679,41.5103388950229
2018-03-01,20.2098022460938,2.88709998130798e-05,2.88531629485078
2018-04-01,24.13955078125,0,4.35197667684406
2018-05-01,30.27138671875,0,5.80344538320787
2018-06-01,35.534326171875,0,0.601625451963628
2018-07-01,39.95595703125,0,0.0158488713850602
2018-08-01,34.894677734375,0,0.0941343600970868
2018-09-01,30.049462890625,0,0.0439232735516271
2018-10-01,21.0236450195313,0,1.01557486050297
2018-11-01,10.6801086425781,0,10.4559989995323
2018-12-01,8.30336914062502,1.3771178200841,4.51662206614856
2019-01-01,10.2620483398438,0.147963874042034,18.8353211851791
2019-02-01,10.5498596191406,0.753547996282578,11.3969945814461
2019-03-01,17.7558227539063,0,21.1966874776408
2019-04-01,22.190087890625,0,27.774655027315
2019-05-01,31.79970703125,0,8.09861859306693
2019-06-01,34.9681640625,0,5.53986741579138
2019-07-01,40.348779296875,0,0.237224237025657
2019-08-01,35.4857421875,0,0.0151081727040037
2019-09-01,29.69716796875,0,0.0357985470600397
2019-10-01,23.7787109375,0,0.793053208326455
2019-11-01,10.8920532226563,1.33473426103592,1.59701699885773
2019-12-01,10.903955078125,0.00433064997196198,2.3854699684307
2020-01-01,6.23330078125002,2.31848563998938,14.9845297855791
2020-02-01,12.4314819335938,0.0987425446510315,25.1031903899275
2020-03-01,19.0710083007813,0.00248290598392487,8.88847140595317
2020-04-01,23.1029296875,0.0012572854757309,13.5006423806772
2020-05-01,30.115380859375,0,15.8680825261399
2020-06-01,36.59267578125,0,0.0376984451122553
2020-07-01,38.21181640625,0,0.0256344645208628
2020-08-01,34.620751953125,0,0.458657728813705
2020-09-01,28.11953125,0,0.237566218856955
2020-10-01,20.8252807617188,0,0.00939220109330563
2020-11-01,10.0643859863281,0.000307336449623108,0.557567145733628
2020-12-01,3.32637939453127,0.267460942268372,5.3580199892167
2021-01-01,8.04342041015627,0.0670095905661583,0.11636760973488
2021-02-01,14.9350524902344,0.378221273422241,5.52081613568589
2021-03-01,15.5794311523438,0.0591278076171875,39.2916371347383
2021-04-01,25.73623046875,0,3.86532992706634
2021-05-01,33.80361328125,0,2.8317802134552
2021-06-01,38.080712890625,0,0.331743831338827
2021-07-01,39.22060546875,0,0.274662677838933
2021-08-01,36.936669921875,0,0.0119782965839477
2021-09-01,32.245751953125,0,0.0614702639722964
2021-10-01,18.9125,0,2.12168692087289
2021-11-01,12.7997680664063,0.0345055013895035,0.474980461149244
2021-12-01,10.85048828125,0.277681276202202,2.31139735842589
2022-01-01,8.76235351562502,0.0426135957241058,23.8301683566533
2022-02-01,13.619775390625,5.21540641784668e-05,2.48792610364035
2022-03-01,15.2627197265625,0.000144354999065399,34.94883608073
2022-04-01,28.867333984375,0,3.87434221920557
2022-05-01,30.37978515625,0,2.29651796689723
2022-06-01,37.3646484375,0,1.48859948239988
2022-07-01,38.85,0,0.0181337896947298
2022-08-01,35.06142578125,0,0.0186011160963062
2022-09-01,32.582177734375,0,0.0140351704658315
2022-10-01,22.658349609375,0,2.40634189685807
2022-11-01,14.3849731445313,0.00044703483581543,8.41309694806114
2022-12-01,5.40993652343752,0.0804346054792404,0.618608988588676
2023-01-01,4.06734619140627,0.2383878454566,3.16747731267242
2023-02-01,11.6753479003906,0.00727549195289612,20.6439346075058
2023-03-01,24.4810119628906,0,8.23947478784248
2023-04-01,26.38515625,0,8.16268497146666
2023-05-01,31.204248046875,0,1.35690563911339
2023-06-01,38.094873046875,0,0.289636036541197
2023-07-01,39.2533203125,0,0.171510866948665
2023-08-01,35.57265625,0,0.220175827053026
2023-09-01,29.03310546875,0,0.124657153719454
2023-10-01,23.630517578125,0,1.59313515177928
2023-11-01,19.173486328125,0,3.6990774970036
2023-12-01,9.73073730468752,0.00210758298635483,3.06606882804772
2024-01-01,9.71688232421877,0.0685974955558777,23.7759684678167
2024-02-01,9.5981384277344,2.13471334427595,14.6887688315473
2024-03-01,16.5102172851563,0.783501192927361,17.5100538763218
2024-04-01,24.903955078125,0,22.2166569437832
2024-05-01,28.82021484375,0,9.39064635895193
2024-06-01,37.685693359375,0,0.302942089547287
2024-07-01,37.5921875,0,0.0430166689966427
2024-08-01,36.618310546875,0,0.131491573029052
2024-09-01,29.179345703125,0,2.01372364244889
2024-10-01,21.08095703125,0,11.8591042119078
2024-11-01,14.6614929199219,0,8.82670981809497
2024-12-01,5.6105895996094,1.37339346110821,4.84727846924216
